Formulation Index,Time,predicted release,measured release,predicted is Low,predicted is Medium,predicted is High,crisp label,graded
58,4.90679799699633,0.4379698932170868,0.380943018143331,0.3722,0.6278,0.0,Medium,True
58,7.98714655644847,0.621496319770813,0.447416970310532,0.0,0.271,0.729,Medium,True
58,9.92977773687358,0.6615878939628601,0.499378767659104,0.0,0.0305,0.9695,Medium,True
58,12.9417267330708,0.7337232828140259,0.542940332411594,0.0,0.0,1.0,High,False
58,16.9564049681853,0.7906569838523865,0.582272497186675,0.0,0.0,1.0,High,False
58,18.0952368003815,0.832362949848175,0.613451248948925,0.0,0.0,1.0,High,False
58,19.0329098355512,0.8406205177307129,0.636309252387665,0.0,0.0,1.0,High,False
58,19.9705828707209,0.844386100769043,0.659167255826406,0.0,0.0,1.0,High,False
58,20.9745658694533,0.8451288938522339,0.673687777410569,0.0,0.0,1.0,High,False
58,26.0588405336322,0.896442711353302,0.708786358825473,0.0,0.0,1.0,High,False
58,27.9996607276575,0.9017297029495239,0.733664936140662,0.0,0.0,1.0,High,False
59,0.0,-0.10409780591726303,0.0,1.0,0.0,0.0,Low,False
59,1.0,0.12857317924499512,0.327272727,1.0,0.0,0.0,Low,False
59,2.0,0.15828779339790344,0.535064935,1.0,0.0,0.0,Low,False
59,3.0,0.18479248881340027,0.675324675,1.0,0.0,0.0,Low,False
59,4.0,0.2261177897453308,0.774025974,1.0,0.0,0.0,Low,False
59,7.0,0.34805595874786377,0.872727273,0.9117,0.0883,0.0,Medium,True
59,8.0,0.3770081698894501,0.919480519,0.738,0.262,0.0,Medium,True
59,9.0,0.4233854413032532,0.955844156,0.4597,0.5403,0.0,Medium,True
59,10.0,0.4345793128013611,0.971428571,0.3925,0.6075,0.0,Medium,True
59,11.0,0.49840742349624634,0.981818182,0.0096,0.9904,0.0,Medium,True
59,14.0,0.519293487071991,0.992207792,0.0,0.8842,0.1158,Medium,True
60,0.0,-0.05921364575624466,0.0,1.0,0.0,0.0,Low,False
60,1.0,0.22457055747509003,0.305882353,1.0,0.0,0.0,Low,False
60,2.0,0.2753732204437256,0.545882353,1.0,0.0,0.0,Low,False
60,3.0,0.3605455756187439,0.701176471,0.8367,0.1633,0.0,Medium,True
60,4.0,0.5030120611190796,0.842352941,0.0,0.9819,0.0181,Medium,True
60,7.0,0.6575429439544678,0.927058824,0.0,0.0547,0.9453,Medium,True
60,8.0,0.7105401158332825,0.969411765,0.0,0.0,1.0,High,False
60,9.0,0.7344180941581726,0.988235294,0.0,0.0,1.0,High,False
60,10.0,0.7399573922157288,0.997647059,0.0,0.0,1.0,High,False
60,11.0,0.741291880607605,1.002352941,0.0,0.0,1.0,High,False
60,14.0,0.7487262487411499,1.007058824,0.0,0.0,1.0,High,False
61,0.0,-0.018170533701777458,0.0,1.0,0.0,0.0,Low,False
61,0.636042402826854,0.11698362231254578,0.0386473429951692,1.0,0.0,0.0,Low,False
61,0.954063604240282,0.16177232563495636,0.103864734299517,1.0,0.0,0.0,Low,False
61,1.59010600706713,0.1973889172077179,0.188405797101449,1.0,0.0,0.0,Low,False
61,2.54416961130742,0.25811758637428284,0.285024154589372,1.0,0.0,0.0,Low,False
61,4.53180212014134,0.37452417612075806,0.318840579710145,0.7529,0.2471,0.0,Medium,True
61,7.47349823321554,0.5409389138221741,0.355072463768116,0.0,0.7544,0.2456,Medium,True
61,10.4946996466431,0.6281247735023499,0.388888888888889,0.0,0.2313,0.7687,Medium,True
61,14.4699646643109,0.6847773194313049,0.415458937198067,0.0,0.0,1.0,High,False
61,21.3074204946996,0.6673696637153625,0.620772946859903,0.0,0.0,1.0,High,False
61,28.2243816254416,0.6831191778182983,0.722222222222222,0.0,0.0,1.0,High,False
61,35.1413427561837,0.7127445936203003,0.826086956521739,0.0,0.0,1.0,High,False
61,42.0583038869257,0.7435274124145508,0.927536231884058,0.0,0.0,1.0,High,False
62,0.0,-0.0606103241443634,0.0,1.0,0.0,0.0,Low,False
62,0.715547703180211,0.11888077855110168,0.0386473429951692,1.0,0.0,0.0,Low,False
62,0.954063604240282,0.14100603759288788,0.0821256038647344,1.0,0.0,0.0,Low,False
62,1.66961130742049,0.1943887323141098,0.13768115942029,1.0,0.0,0.0,Low,False
62,2.62367491166077,0.2622230052947998,0.195652173913043,1.0,0.0,0.0,Low,False
62,4.53180212014134,0.3239422142505646,0.243961352657004,1.0,0.0,0.0,Low,False
62,7.5530035335689,0.4259819984436035,0.340579710144927,0.4441,0.5559,0.0,Medium,True
62,10.4946996466431,0.4760647118091583,0.36231884057971,0.1436,0.8564,0.0,Medium,True
62,14.4699646643109,0.5279839634895325,0.405797101449275,0.0,0.8321,0.1679,Medium,True
62,21.386925795053,0.6243428587913513,0.538647342995169,0.0,0.2539,0.7461,Medium,True
62,28.2243816254416,0.6850706338882446,0.630434782608695,0.0,0.0,1.0,High,False
62,35.1413427561837,0.7227140665054321,0.756038647342995,0.0,0.0,1.0,High,False
62,42.0583038869257,0.7424144148826599,0.792270531400966,0.0,0.0,1.0,High,False
63,0.0,-0.08550536632537842,0.0,1.0,0.0,0.0,Low,False
63,1.02996482241394,0.03407382592558861,0.382542694497153,1.0,0.0,0.0,Low,False
63,3.06397086086937,0.06124512478709221,0.421252371916508,1.0,0.0,0.0,Low,False
63,6.01789102737869,0.14505058526992798,0.453130929791271,1.0,0.0,0.0,Low,False
63,9.03786653704863,0.2439340353012085,0.478178368121442,1.0,0.0,0.0,Low,False
63,12.0584652103333,0.3313971161842346,0.491840607210626,1.0,0.0,0.0,Low,False
63,15.0140056022408,0.43179842829704285,0.494117647058823,0.4092,0.5908,0.0,Medium,True
63,18.0349781736943,0.6041422486305237,0.500948766603415,0.0,0.3751,0.6249,Medium,True
63,20.0051722580022,0.6206875443458557,0.50550284629981,0.0,0.2759,0.7241,Medium,True
63,24.9932230956898,0.7467666864395142,0.57381404174573,0.0,0.0,1.0,High,False
63,29.9807754024858,0.7754818797111511,0.65123339658444,0.0,0.0,1.0,High,False
63,34.969823301957,0.8290987610816956,0.701328273244781,0.0,0.0,1.0,High,False
63,39.9583726705365,0.8265675902366638,0.760531309297912,0.0,0.0,1.0,High,False
64,0.0,0.03690066561102867,0.0,1.0,0.0,0.0,Low,False
64,0.0425531914893619,0.03690066561102867,0.118246458458677,1.0,0.0,0.0,Low,False
64,0.340425531914894,0.17108088731765747,0.287873981294098,1.0,0.0,0.0,Low,False
64,0.978723404255319,0.26488009095191956,0.534578570256522,1.0,0.0,0.0,Low,False
64,2.04255319148936,0.39000099897384644,0.629557512443253,0.66,0.34,0.0,Medium,True
64,3.02127659574468,0.41107064485549927,0.701411146967127,0.5336,0.4664,0.0,Medium,True
64,4.04255319148936,0.47756558656692505,0.73469890061806,0.1346,0.8654,0.0,Medium,True
64,7.02127659574468,0.6370660066604614,0.819148936170212,0.0,0.1776,0.8224,Medium,True
64,8.0,0.6559270024299622,0.860154241645244,0.0,0.0644,0.9356,Medium,True
64,11.0212765957446,0.7731583118438721,0.965164360334737,0.0,0.0,1.0,High,False
64,14.0,0.7760266661643982,1.00077120822622,0.0,0.0,1.0,High,False
64,16.0,0.8219351768493652,0.995372750642673,0.0,0.0,1.0,High,False
64,17.0212765957446,0.8216615915298462,0.995241481157359,0.0,0.0,1.0,High,False
64,18.0425531914893,0.8623539209365845,1.00025159984685,0.0,0.0,1.0,High,False
64,22.0425531914893,0.8939458727836609,0.994596072854564,0.0,0.0,1.0,High,False
65,0.0,-0.03438325971364975,0.0,1.0,0.0,0.0,Low,False
65,0.170212765957446,0.07100480794906616,0.035967838976098,1.0,0.0,0.0,Low,False
65,0.51063829787234,0.12278559058904648,0.0719137997046437,1.0,0.0,0.0,Low,False
65,1.02127659574468,0.2152230441570282,0.120691352622654,1.0,0.0,0.0,Low,False
65,2.0,0.2530452609062195,0.182262210796915,1.0,0.0,0.0,Low,False
65,3.02127659574468,0.31833088397979736,0.220691352622655,1.0,0.0,0.0,Low,False
65,4.12765957446808,0.402765154838562,0.264250943499425,0.5834,0.4166,0.0,Medium,True
65,7.02127659574468,0.5967468023300171,0.477246622545534,0.0,0.4195,0.5805,Medium,True
65,8.0,0.6190978288650513,0.618508997429305,0.0,0.2854,0.7146,Medium,True
65,9.02127659574468,0.6801934838294983,0.764907290925996,0.0,0.0,1.0,High,False
65,10.0,0.6896272301673889,0.908740359897172,0.0,0.0,1.0,High,False
65,11.0212765957446,0.7445386052131653,0.952310889897719,0.0,0.0,1.0,High,False
65,16.0425531914893,0.7976401448249817,0.995367281080785,0.0,0.0,1.0,High,False
65,16.9787234042553,0.7983004450798035,0.992676256631843,0.0,0.0,1.0,High,False
65,17.9148936170212,0.7989003658294678,0.997697314445112,0.0,0.0,1.0,High,False
65,22.0,0.8611878752708435,0.992030848329048,0.0,0.0,1.0,High,False
66,0.0,-0.004630533047020435,0.0,1.0,0.0,0.0,Low,False
66,0.085106382978723,0.052256178110837936,0.0385494721872778,1.0,0.0,0.0,Low,False
66,0.297872340425531,0.09009632468223572,0.071941147514084,1.0,0.0,0.0,Low,False
66,0.978723404255319,0.17702996730804443,0.102701963572717,1.0,0.0,0.0,Low,False
66,1.91489361702127,0.2392783910036087,0.141142044522233,1.0,0.0,0.0,Low,False
66,2.97872340425531,0.3038570284843445,0.176995022698681,1.0,0.0,0.0,Low,False
66,3.91489361702127,0.3154604136943817,0.192298856861565,1.0,0.0,0.0,Low,False
66,7.02127659574468,0.5179603099822998,0.356424000437564,0.0,0.8922,0.1078,Medium,True
66,8.0,0.540311336517334,0.466838046272493,0.0,0.7581,0.2419,Medium,True
66,9.02127659574468,0.596812903881073,0.582388010720341,0.0,0.4191,0.5809,Medium,True
66,9.95744680851063,0.5988768935203552,0.700519608379368,0.0,0.4067,0.5933,Medium,True
66,11.0212765957446,0.6484299898147583,0.777503691954274,0.0,0.1094,0.8906,Medium,True
66,16.0,0.7364668250083923,0.990231362467866,0.0,0.0,1.0,High,False
66,16.9361702127659,0.7337003350257874,0.972116173494503,0.0,0.0,1.0,High,False
66,18.0425531914893,0.7645318508148193,0.989968823497237,0.0,0.0,1.0,High,False
66,22.0,0.8208548426628113,0.992030848329048,0.0,0.0,1.0,High,False
67,0.0,-0.052007872611284256,0.0,1.0,0.0,0.0,Low,False
67,0.000591265529958029,-0.052007872611284256,0.0173536433042873,1.0,0.0,0.0,Low,False
67,0.206056037190601,0.12118669599294662,0.0477446915441639,1.0,0.0,0.0,Low,False
67,0.855635130041462,0.22084710001945496,0.112891066716924,1.0,0.0,0.0,Low,False
67,1.19723878997509,0.28135356307029724,0.138958485768977,1.0,0.0,0.0,Low,False
67,1.91436996962373,0.30581915378570557,0.186758608456575,1.0,0.0,0.0,Low,False
67,2.9724396354848,0.4187290072441101,0.241103301478903,0.4876,0.5124,0.0,Medium,True
67,3.92918117114919,0.44734033942222595,0.321467373228974,0.316,0.684,0.0,Medium,True
67,6.97005979172671,0.5697565078735352,0.571254887179146,0.0,0.5815,0.4185,Medium,True
67,7.96257289195361,0.5865112543106079,0.701514378838606,0.0,0.4809,0.5191,Medium,True
67,8.99026629121305,0.6370177865028381,0.864315647103168,0.0,0.1779,0.8221,Medium,True
67,10.0158163529263,0.6469272971153259,0.964209958389688,0.0,0.1184,0.8816,Medium,True
67,13.9693133189951,0.7922528386116028,0.999345912507483,0.0,0.0,1.0,High,False
67,14.9915375121024,0.8472878336906433,1.00162598020738,0.0,0.0,1.0,High,False
67,16.0818311493462,0.882876992225647,1.00174423331337,0.0,0.0,1.0,High,False
67,17.0017664057707,0.8848209977149963,1.00184400937155,0.0,0.0,1.0,High,False
67,18.0920600430145,0.9463039636611938,1.00196226247755,0.0,0.0,1.0,High,False
68,0.0,-0.03188909962773323,0.0,1.0,0.0,0.0,Low,False
68,0.000739081912447758,-0.03188909962773323,0.0216920541303591,1.0,0.0,0.0,Low,False
68,0.240201621545715,0.12917155027389526,0.049917592366762,1.0,0.0,0.0,Low,False
68,0.889706806205331,0.24584732949733734,0.112894762126486,1.0,0.0,0.0,Low,False
68,1.26471696858162,0.3034311532974243,0.119443027870779,1.0,0.0,0.0,Low,False
68,1.94711129834519,0.34803542494773865,0.14771660643149,0.9118,0.0882,0.0,Medium,True
68,2.9365202545398,0.4384198784828186,0.186869470743442,0.3695,0.6305,0.0,Medium,True
68,3.96000088689829,0.5141046643257141,0.226026030464956,0.0,0.9154,0.0846,Medium,True
68,6.9631124217497,0.6280244588851929,0.367349578353769,0.0,0.2319,0.7681,Medium,True
68,8.02192116952322,0.6481282711029053,0.443386325506455,0.0,0.1112,0.8888,Medium,True
68,8.98117558368994,0.7018610239028931,0.597503381299749,0.0,0.0,1.0,High,False
68,10.0094602484793,0.7090912461280823,0.777658292868598,0.0,0.0,1.0,High,False
68,14.0376783958966,0.8361104726791382,1.00586091956571,0.0,0.0,1.0,High,False
68,15.0938264487853,0.8615365028381348,1.0038062718491,0.0,0.0,1.0,High,False
68,16.2180439458105,0.8714289665222168,0.999589809538591,0.0,0.0,1.0,High,False
68,17.1382009268087,0.8938392400741577,1.00619720183587,0.0,0.0,1.0,High,False
68,18.023990598878,0.9348559379577637,1.00412407707146,0.0,0.0,1.0,High,False
69,0.0,-0.04889882355928421,0.0,1.0,0.0,0.0,Low,False
69,0.231884057971014,0.04135872796177864,0.0630434782608695,1.0,0.0,0.0,Low,False
69,0.927536231884057,0.12474600970745087,0.163938618925831,1.0,0.0,0.0,Low,False
69,4.96231884057971,0.3487662076950073,0.381063207891852,0.9074,0.0926,0.0,Medium,True
69,7.00289855072463,0.42322883009910583,0.469459261965655,0.4606,0.5394,0.0,Medium,True
69,11.9652173913043,0.6055092215538025,1.07741322616002,0.0,0.3669,0.6331,Medium,True
69,20.0347826086956,0.7758326530456543,1.06040189989039,0.0,0.0,1.0,High,False
70,0.0,-0.04699884355068207,0.0,1.0,0.0,0.0,Low,False
70,0.136170212765956,0.008086607791483402,0.0751515151515151,1.0,0.0,0.0,Low,False
70,0.998581560283687,0.044110286980867386,0.126060606060606,1.0,0.0,0.0,Low,False
70,4.99290780141843,0.2809363305568695,0.363636363636363,1.0,0.0,0.0,Low,False
70,7.0354609929078,0.33810344338417053,0.545454545454545,0.9714,0.0286,0.0,Medium,True
70,11.9375886524822,0.5792248249053955,0.911515151515151,0.0,0.5247,0.4753,Medium,True
70,14.9787234042553,0.6401795744895935,1.0690909090909,0.0,0.1589,0.8411,Medium,True
71,0.0,-0.012178342789411545,0.0,1.0,0.0,0.0,Low,False
71,0.983147903620128,0.06641783565282822,0.0403587443946185,1.0,0.0,0.0,Low,False
71,4.99878413889578,0.35560908913612366,0.0914798206278024,0.8663,0.1337,0.0,Medium,True
71,6.96026879682045,0.4377386271953583,0.121076233183856,0.3736,0.6264,0.0,Medium,True
71,11.9638640850318,0.6986123323440552,0.27982062780269,0.0,0.0,1.0,High,False
71,15.0078573389637,0.7326797842979431,0.433183856502241,0.0,0.0,1.0,High,False
71,20.0231667298565,0.8864905834197998,0.742600896860986,0.0,0.0,1.0,High,False
71,24.9773954424819,0.9976075291633606,0.866367713004484,0.0,0.0,1.0,High,False
71,30.0148779563074,1.0313599109649658,0.860986547085201,0.0,0.0,1.0,High,False
72,0.0,-0.03171415254473686,0.0,1.0,0.0,0.0,Low,False
72,0.881159420289855,0.06542295962572098,0.0857837047862621,1.0,0.0,0.0,Low,False
72,4.8695652173913,0.3331112861633301,0.164249177932042,1.0,0.0,0.0,Low,False
72,6.95652173913043,0.43336910009384155,0.232480818414322,0.3998,0.6002,0.0,Medium,True
72,11.9652173913043,0.6131802201271057,0.351362805991961,0.0,0.3209,0.6791,Medium,True
72,15.0260869565217,0.6544952988624573,0.349082937522834,0.0,0.073,0.927,Medium,True
72,20.0347826086956,0.7835037708282471,0.467964925100474,0.0,0.0,1.0,High,False
72,25.0434782608695,0.8737627863883972,0.632225063938618,0.0,0.0,1.0,High,False
72,29.959420289855,0.8964349627494812,0.862024113993423,0.0,0.0,1.0,High,False
73,0.0,-0.05292755365371704,0.0,1.0,0.0,0.0,Low,False
73,0.272340425531914,0.020102335140109062,0.0703030303030303,1.0,0.0,0.0,Low,False
73,0.953191489361701,0.12300460040569305,0.126060606060606,1.0,0.0,0.0,Low,False
73,6.99007092198581,0.4925766885280609,0.431515151515151,0.0445,0.9555,0.0,Medium,True
73,11.9829787234042,0.6870647072792053,0.606060606060606,0.0,0.0,1.0,High,False
73,19.9716312056737,0.7891284227371216,1.07393939393939,0.0,0.0,1.0,High,False
74,0.0,0.006357904523611069,0.0,1.0,0.0,0.0,Low,False
74,0.194956137483821,0.12015430629253387,0.102242152466367,1.0,0.0,0.0,Low,False
74,0.998836433997045,0.2125784456729889,0.242152466367712,1.0,0.0,0.0,Low,False
74,5.00526873145158,0.5127583146095276,0.774887892376681,0.0,0.9235,0.0765,Medium,True
74,7.12573049719567,0.597095787525177,1.04932735426008,0.0,0.4174,0.5826,Medium,True
74,12.0728470760501,0.768374502658844,1.08161434977578,0.0,0.0,1.0,High,False
75,0.0,0.03958030045032501,0.0,1.0,0.0,0.0,Low,False
75,0.185507246376811,0.1137089878320694,0.0680818414322248,1.0,0.0,0.0,Low,False
75,0.927536231884057,0.185618594288826,0.163938618925831,1.0,0.0,0.0,Low,False
75,4.9159420289855,0.49111416935920715,0.423916697113627,0.0533,0.9467,0.0,Medium,True
75,7.00289855072463,0.6424520611763,0.499711362805991,0.0,0.1453,0.8547,Medium,True
75,12.0115942028985,0.7889318466186523,0.643803434417244,0.0,0.0,1.0,High,False
75,20.0347826086956,0.9110252261161804,0.825948118377785,0.0,0.0,1.0,High,False
75,24.9971014492753,0.8984448313713074,0.841465107782243,0.0,0.0,1.0,High,False
75,29.959420289855,0.9099040031433105,0.887234198027036,0.0,0.0,1.0,High,False
76,0.0,0.026897141709923744,0.0,1.0,0.0,0.0,Low,False
76,0.3177304964539,0.10570530593395233,0.0484848484848485,1.0,0.0,0.0,Low,False
76,0.998581560283687,0.19199705123901367,0.111515151515151,1.0,0.0,0.0,Low,False
76,4.94751773049645,0.4140474498271942,0.346666666666666,0.5157,0.4843,0.0,Medium,True
76,6.99007092198581,0.557766318321228,0.453333333333333,0.0,0.6534,0.3466,Medium,True
76,11.9829787234042,0.7982099652290344,0.562424242424242,0.0,0.0,1.0,High,False
76,14.9787234042553,0.8193709850311279,0.698181818181818,0.0,0.0,1.0,High,False
76,20.0624113475177,0.9266572594642639,0.843636363636363,0.0,0.0,1.0,High,False
76,24.9645390070921,0.9217623472213745,0.88,0.0,0.0,1.0,High,False
76,30.0936170212765,0.940775990486145,1.00121212121212,0.0,0.0,1.0,High,False
77,0.0,0.07968880981206894,0.0,1.0,0.0,0.0,Low,False
77,0.194956137483821,0.18463106453418732,0.102242152466367,1.0,0.0,0.0,Low,False
77,0.950934121246192,0.261929988861084,0.226008968609865,1.0,0.0,0.0,Low,False
77,5.06802285295925,0.5713366270065308,0.382062780269058,0.0,0.572,0.428,Medium,True
77,7.08033834930512,0.662544846534729,0.465470852017937,0.0,0.0247,0.9753,Medium,True
77,11.9879198316097,0.8199275135993958,0.589237668161434,0.0,0.0,1.0,High,False
77,15.0712390016865,0.8253296613693237,0.648430493273542,0.0,0.0,1.0,High,False
77,20.1290120147995,0.9218083024024963,0.904035874439461,0.0,0.0,1.0,High,False
77,24.986808560708,0.932102382183075,0.98744394618834,0.0,0.0,1.0,High,False
77,30.0629894494633,0.9462252855300903,0.87982062780269,0.0,0.0,1.0,High,False
78,0.0,-0.02837369590997696,0.0,1.0,0.0,0.0,Low,False
78,0.185507246376811,0.03771037235856056,0.0529557910120566,1.0,0.0,0.0,Low,False
78,0.881159420289855,0.07474599778652191,0.108472780416514,1.0,0.0,0.0,Low,False
78,4.9159420289855,0.3271355628967285,0.292824260138837,1.0,0.0,0.0,Low,False
78,7.04927536231884,0.438684344291687,0.383748629886736,0.3679,0.6321,0.0,Medium,True
78,11.9652173913043,0.637062668800354,0.885816587504566,0.0,0.1776,0.8224,Medium,True
78,19.9884057971014,0.833112895488739,0.911658750456704,0.0,0.0,1.0,High,False
78,25.0434782608695,0.9376370310783386,0.821300694190719,0.0,0.0,1.0,High,False
79,0.0,-0.014268090948462486,0.0,1.0,0.0,0.0,Low,False
79,0.272340425531914,0.0350947268307209,0.0290909090909092,1.0,0.0,0.0,Low,False
79,0.907801418439715,0.05596645176410675,0.0775757575757576,1.0,0.0,0.0,Low,False
79,4.94751773049645,0.24388012290000916,0.256969696969697,1.0,0.0,0.0,Low,False
79,6.89929078014184,0.3513481914997101,0.4,0.8919,0.1081,0.0,Medium,True
79,11.9375886524822,0.6539000272750854,0.831515151515151,0.0,0.0766,0.9234,Medium,True
79,14.8879432624113,0.6860839128494263,0.972121212121212,0.0,0.0,1.0,High,False
79,20.0170212765957,0.8775262236595154,0.95030303030303,0.0,0.0,1.0,High,False
79,25.0099290780141,0.9764806032180786,0.8,0.0,0.0,1.0,High,False
79,30.0936170212765,1.0169090032577515,0.814545454545454,0.0,0.0,1.0,High,False
80,0.0,0.019018122926354408,0.0,1.0,0.0,0.0,Low,False
80,0.333224385205715,0.09336450695991516,0.0807174887892374,1.0,0.0,0.0,Low,False
80,0.947796415170809,0.12779462337493896,0.185650224215246,1.0,0.0,0.0,Low,False
80,4.93226477009766,0.3571406900882721,0.435874439461883,0.8572,0.1428,0.0,Medium,True
80,7.04101243316032,0.5166075825691223,0.559641255605381,0.0,0.9004,0.0996,Medium,True
80,11.9582162140961,0.7471147179603577,0.807174887892376,0.0,0.0,1.0,High,False
80,15.0055563545084,0.7971657514572144,1.00358744394618,0.0,0.0,1.0,High,False
80,20.0955431499954,0.9509907364845276,1.07354260089686,0.0,0.0,1.0,High,False
81,0.0,-0.027050694450736046,0.0,1.0,0.0,0.0,Low,False
81,0.056596126019468,0.03530469909310341,0.104910714285714,1.0,0.0,0.0,Low,False
81,0.111691824519863,0.03530469909310341,0.154017857142857,1.0,0.0,0.0,Low,False
81,0.193555149960536,0.05397576838731766,0.198660714285714,1.0,0.0,0.0,Low,False
81,0.248050677453301,0.06184380501508713,0.225446428571428,1.0,0.0,0.0,Low,False
81,0.35602144172586,0.061110541224479675,0.241071428571428,1.0,0.0,0.0,Low,False
81,0.518007596685082,0.09450118243694305,0.265625,1.0,0.0,0.0,Low,False
81,0.923543146540383,0.13183127343654633,0.348214285714285,1.0,0.0,0.0,Low,False
81,1.13960470928702,0.15458516776561737,0.383928571428571,1.0,0.0,0.0,Low,False
81,1.30105071033938,0.16943292319774628,0.388392857142857,1.0,0.0,0.0,Low,False
81,1.46261674559326,0.16943292319774628,0.397321428571428,1.0,0.0,0.0,Low,False
81,1.97510276900815,0.19275961816310883,0.457589285714285,1.0,0.0,0.0,Low,False
81,2.40548539857932,0.24529872834682465,0.464285714285714,1.0,0.0,0.0,Low,False
81,2.97078647066561,0.27265864610671997,0.488839285714285,1.0,0.0,0.0,Low,False
81,3.34841406866614,0.2981690764427185,0.533482142857143,1.0,0.0,0.0,Low,False
81,4.02078564851354,0.3333820402622223,0.540178571428571,0.9997,0.0003,0.0,Medium,False
81,4.47859609313338,0.32851842045783997,0.566964285714285,1.0,0.0,0.0,Low,False
81,4.99000180873454,0.38876983523368835,0.587053571428571,0.6674,0.3326,0.0,Medium,True
81,5.50134750723493,0.39138731360435486,0.604910714285714,0.6517,0.3483,0.0,Medium,True
81,5.985685510392,0.42155876755714417,0.618303571428571,0.4706,0.5294,0.0,Medium,True
81,6.2008468166272,0.4282677471637726,0.620535714285714,0.4304,0.5696,0.0,Medium,True
81,6.41612815706393,0.4282677471637726,0.627232142857143,0.4304,0.5696,0.0,Medium,True
81,7.00801680478821,0.4832806885242462,0.640625,0.1003,0.8997,0.0,Medium,True
81,7.4924748421468,0.4769824743270874,0.658482142857143,0.1381,0.8619,0.0,Medium,True
81,8.00370050644567,0.4863002896308899,0.671875,0.0822,0.9178,0.0,Medium,True
81,9.16023003814785,0.521150529384613,0.685267857142857,0.0,0.8731,0.1269,Medium,True
81,9.48288197184951,0.521150529384613,0.685267857142857,0.0,0.8731,0.1269,Medium,True
81,10.989491252302,0.6488344073295593,0.71875,0.0,0.107,0.893,Medium,True
81,12.9807386214154,0.6404517292976379,0.776785714285714,0.0,0.1573,0.8427,Medium,True
81,13.9769624769797,0.6391335129737854,0.828125,0.0,0.1652,0.8348,Medium,True
82,0.0,-0.038054242730140686,0.0,1.0,0.0,0.0,Low,False
82,1.04854368932038,0.06398075819015503,0.0348027842227378,1.0,0.0,0.0,Low,False
82,3.02912621359223,0.16402888298034668,0.062645011600928,1.0,0.0,0.0,Low,False
82,6.05825242718446,0.2121441811323166,0.0928074245939674,1.0,0.0,0.0,Low,False
82,8.03883495145631,0.2333446741104126,0.11368909512761,1.0,0.0,0.0,Low,False
82,10.0194174757281,0.2772579789161682,0.136890951276102,1.0,0.0,0.0,Low,False
82,13.0485436893203,0.30481982231140137,0.162412993039443,1.0,0.0,0.0,Low,False
82,15.0291262135922,0.34434622526168823,0.19953596287703,0.9339,0.0661,0.0,Medium,True
82,17.009708737864,0.4319489896297455,0.225058004640371,0.4083,0.5917,0.0,Medium,True
82,20.0388349514563,0.544864296913147,0.290023201856148,0.0,0.7308,0.2692,Medium,True
82,22.0194174757281,0.5781328678131104,0.373549883990719,0.0,0.5312,0.4688,Medium,True
82,24.0,0.6834281086921692,0.54292343387471,0.0,0.0,1.0,High,False
82,27.0291262135922,0.7455862164497375,0.7122969837587,0.0,0.0,1.0,High,False
82,29.009708737864,0.8025562763214111,0.819025522041763,0.0,0.0,1.0,High,False
82,30.9902912621359,0.8509714007377625,0.91415313225058,0.0,0.0,1.0,High,False
82,34.0194174757281,0.880000650882721,0.937354988399071,0.0,0.0,1.0,High,False
82,36.0,0.8385170698165894,0.955916473317865,0.0,0.0,1.0,High,False
82,37.9805825242718,0.8310728669166565,0.96983758700696,0.0,0.0,1.0,High,False
82,41.009708737864,0.8307939767837524,0.979118329466357,0.0,0.0,1.0,High,False
82,42.9902912621359,0.8238329887390137,0.981438515081206,0.0,0.0,1.0,High,False
82,45.0873786407767,0.8238329887390137,0.983758700696055,0.0,0.0,1.0,High,False
82,48.0,0.8238329887390137,0.990719257540603,0.0,0.0,1.0,High,False
82,49.9805825242718,0.8196566700935364,0.990719257540603,0.0,0.0,1.0,High,False
83,0.0,-0.03988640010356903,0.0,1.0,0.0,0.0,Low,False
83,0.932038834951459,0.06049441546201706,0.0139211136890951,1.0,0.0,0.0,Low,False
83,3.02912621359223,0.16355693340301514,0.0255220417633412,1.0,0.0,0.0,Low,False
83,6.05825242718446,0.23136381804943085,0.037122969837587,1.0,0.0,0.0,Low,False
83,8.03883495145631,0.2525644600391388,0.0510440835266821,1.0,0.0,0.0,Low,False
83,10.0194174757281,0.29105350375175476,0.0510440835266821,1.0,0.0,0.0,Low,False
83,13.0485436893203,0.3186153471469879,0.0788863109048723,1.0,0.0,0.0,Low,False
83,15.0291262135922,0.35778146982192993,0.102088167053364,0.8533,0.1467,0.0,Medium,True
83,17.009708737864,0.4328717887401581,0.118329466357308,0.4028,0.5972,0.0,Medium,True
83,20.0388349514563,0.5457868576049805,0.148491879350348,0.0,0.7253,0.2747,Medium,True
83,22.0194174757281,0.5790554285049438,0.19953596287703,0.0,0.5257,0.4743,Medium,True
83,24.0,0.6815559267997742,0.245939675174013,0.0,0.0,1.0,High,False
83,27.0291262135922,0.7486316561698914,0.445475638051044,0.0,0.0,1.0,High,False
83,29.009708737864,0.7922504544258118,0.612529002320185,0.0,0.0,1.0,High,False
83,30.9902912621359,0.8313831090927124,0.754060324825986,0.0,0.0,1.0,High,False
83,34.0194174757281,0.8585700988769531,0.870069605568445,0.0,0.0,1.0,High,False
83,36.0,0.8170865178108215,0.91183294663573,0.0,0.0,1.0,High,False
